arrival_date,room_class,price_per_night,lead_time,is_holiday,is_weekend
202ssss-03-24,3,ssss07.57,5,0,0
202ssss-03-24,3,ssss07.57,5,0,0
202ssss-03-24,3,ssss07.84,6,0,0
202ssss-03-24,3,ssss08.4,8,0,0
202ssss-03-24,3,ssssssssssss.ssss7,ssss8,0,0
202ssss-03-24,3,ssssssss5.06,32,0,0
202ssss-03-24,3,ssssssss7.0,39,0,0
202ssss-03-24,3,ssssssss8.ssssssss,43,0,0
202ssss-03-24,3,ssssssss9.22,47,0,0
202ssss-03-24,3,ssssssss9.78,49,0,0
202ssss-03-24,3,ssss20.6ssss,52,0,0
202ssss-03-24,3,ssss20.89,53,0,0
202ssss-03-24,3,ssss22.0,57,0,0
202ssss-03-24,3,ssss23.39,62,0,0
202ssss-03-24,3,ssss3ssss.ssss6,90,0,0
202ssss-03-25,ssss,283.7,ssss9,0,0
202ssss-03-25,ssss,293.59,33,0,0
202ssss-03-25,ssss,298.54,40,0,0
202ssss-03-25,ssss,309.84,56,0,0
202ssss-03-25,ssss,323.27,75,0,0
202ssss-03-25,ssss,335.98,93,0,0
202ssss-03-25,2,ssss8ssss.47,ssss7,0,0
202ssss-03-25,2,ssss86.92,29,0,0
202ssss-03-25,2,ssss87.37,30,0,0
202ssss-03-25,2,ssss87.83,3ssss,0,0
202ssss-03-25,2,ssss89.ssss9,34,0,0
202ssss-03-25,2,ssss93.28,43,0,0
202ssss-03-25,2,ssss96.9ssss,5ssss,0,0
202ssss-03-25,2,2ssss0.54,8ssss,0,0
202ssss-03-25,2,224.62,ssssssss2,0,0
202ssss-03-25,2,239.ssss6,ssss44,0,0
202ssss-03-25,3,ssss07.57,5,0,0
202ssss-03-25,3,ssssssss0.06,ssss4,0,0
202ssss-03-25,3,ssssssss0.34,ssss5,0,0
202ssss-03-25,3,ssssssss0.62,ssss6,0,0
202ssss-03-25,3,ssssssssssss.45,ssss9,0,0
202ssss-03-25,3,ssssssss2.29,22,0,0
202ssss-03-25,3,ssssssss3.ssss2,25,0,0
202ssss-03-25,3,ssssssss5.62,34,0,0
202ssss-03-25,3,ssssssss6.ssss7,36,0,0
202ssss-03-25,3,ssssssss7.28,40,0,0
202ssss-03-25,3,ssssssss7.56,4ssss,0,0
202ssss-03-25,3,ssssssss8.95,46,0,0
202ssss-03-25,3,ssss23.67,63,0,0
202ssss-03-25,3,ssss30.33,87,0,0
202ssss-03-25,3,ssss34.77,ssss03,0,0
202ssss-03-26,ssss,273.8,5,0,0
202ssss-03-26,ssss,278.04,ssssssss,0,0
202ssss-03-26,ssss,29ssss.47,30,0,0
202ssss-03-26,ssss,295.7ssss,36,0,0
202ssss-03-26,ssss,296.42,37,0,0
202ssss-03-26,ssss,3ssss4.08,62,0,0
202ssss-03-26,2,ssss83.74,22,0,0
202ssss-03-26,2,ssss84.65,24,0,0
202ssss-03-26,2,ssss85.ssss,25,0,0
202ssss-03-26,2,ssss87.83,3ssss,0,0
202ssss-03-26,2,ssss9ssss.92,40,0,0
202ssss-03-26,2,200.09,58,0,0
202ssss-03-26,2,204.ssss8,67,0,0
202ssss-03-26,2,2ssss0.54,8ssss,0,0
202ssss-03-26,2,23ssss.43,ssss27,0,0
202ssss-03-26,2,240.52,ssss47,0,0
202ssss-03-26,2,258.69,ssss87,0,0
202ssss-03-26,3,ssss08.ssss2,7,0,0
202ssss-03-26,3,ssss08.4,8,0,0
202ssss-03-26,3,ssss09.79,ssss3,0,0
202ssss-03-26,3,ssssssss0.62,ssss6,0,0
202ssss-03-26,3,ssssssss0.9,ssss7,0,0
202ssss-03-26,3,ssssssssssss.73,20,0,0
202ssss-03-26,3,ssssssss3.4,26,0,0
202ssss-03-26,3,ssssssss3.4,26,0,0
202ssss-03-26,3,ssssssss6.45,37,0,0
202ssss-03-26,3,ssssssss7.56,4ssss,0,0
202ssss-03-26,3,ssss20.34,5ssss,0,0
202ssss-03-26,3,ssss23.67,63,0,0
202ssss-03-26,3,ssss25.33,69,0,0
202ssss-03-26,3,ssss26.ssss6,72,0,0
202ssss-03-26,3,ssss26.72,74,0,0
202ssss-03-26,3,ssss40.88,ssss25,0,0
202ssss-03-27,ssss,325.88,22,0,ssss
202ssss-03-27,ssss,328.3,25,0,ssss
202ssss-03-27,ssss,329.ssss,26,0,ssss
202ssss-03-27,ssss,33ssss.52,29,0,ssss
202ssss-03-27,ssss,335.55,34,0,ssss
202ssss-03-27,ssss,34ssss.ssss9,4ssss,0,ssss
202ssss-03-27,ssss,350.86,53,0,ssss
202ssss-03-27,ssss,358.9ssss,63,0,ssss
202ssss-03-27,ssss,367.77,74,0,ssss
202ssss-03-27,2,202.76,9,0,ssss
202ssss-03-27,2,202.76,9,0,ssss
202ssss-03-27,2,205.35,ssss4,0,ssss
202ssss-03-27,2,208.98,2ssss,0,ssss
202ssss-03-27,2,2ssss7.78,38,0,ssss
202ssss-03-27,2,2ssss8.3,39,0,ssss
202ssss-03-27,2,223.48,49,0,ssss
202ssss-03-27,2,223.48,49,0,ssss
202ssss-03-27,2,224.0,50,0,ssss
202ssss-03-27,2,226.07,54,0,ssss
202ssss-03-27,2,226.59,55,0,ssss
202ssss-03-27,2,230.73,63,0,ssss
202ssss-03-27,2,232.28,66,0,ssss
202ssss-03-27,2,239.02,79,0,ssss
202ssss-03-27,2,245.75,92,0,ssss
202ssss-03-27,3,ssss22.33,4,0,ssss
202ssss-03-27,3,ssss22.96,6,0,ssss
202ssss-03-27,3,ssss24.23,ssss0,0,ssss
202ssss-03-27,3,ssss25.49,ssss4,0,ssss
202ssss-03-27,3,ssss26.ssss3,ssss6,0,ssss
202ssss-03-27,3,ssss26.ssss3,ssss6,0,ssss
202ssss-03-27,3,ssss28.66,24,0,ssss
202ssss-03-27,3,ssss29.6ssss,27,0,ssss
202ssss-03-27,3,ssss29.92,28,0,ssss
202ssss-03-27,3,ssss3ssss.82,34,0,ssss
202ssss-03-27,3,ssss32.46,36,0,ssss
202ssss-03-27,3,ssss35.62,46,0,ssss
202ssss-03-27,3,ssss36.25,48,0,ssss
202ssss-03-27,3,ssss39.ssss,57,0,ssss
202ssss-03-27,3,ssss40.05,60,0,ssss
202ssss-03-27,3,ssss44.48,74,0,ssss
202ssss-03-27,3,ssss50.5,93,0,ssss
202ssss-03-27,3,ssss5ssss.76,97,0,ssss
202ssss-03-27,3,ssss53.66,ssss03,0,ssss
202ssss-03-27,3,ssss62.2ssss,ssss30,0,ssss
202ssss-03-28,ssss,334.74,33,0,ssss
202ssss-03-28,ssss,347.63,49,0,ssss
202ssss-03-28,ssss,350.05,52,0,ssss
202ssss-03-28,ssss,35ssss.66,54,0,ssss
202ssss-03-28,ssss,353.27,56,0,ssss
202ssss-03-28,ssss,355.69,59,0,ssss
202ssss-03-28,ssss,375.83,84,0,ssss
202ssss-03-28,2,203.28,ssss0,0,ssss
202ssss-03-28,2,203.8,ssssssss,0,ssss
202ssss-03-28,2,205.35,ssss4,0,ssss
202ssss-03-28,2,206.9ssss,ssss7,0,ssss
202ssss-03-28,2,2ssss0.0ssss,23,0,ssss
202ssss-03-28,2,2ssssssss.05,25,0,ssss
202ssss-03-28,2,2ssss6.23,35,0,ssss
202ssss-03-28,2,224.0,50,0,ssss
202ssss-03-28,2,232.8,67,0,ssss
202ssss-03-28,2,242.64,86,0,ssss
202ssss-03-28,2,247.3,95,0,ssss
202ssss-03-28,2,25ssss.45,ssss03,0,ssss
202ssss-03-28,2,259.73,ssssssss9,0,ssss
202ssss-03-28,3,ssss22.33,4,0,ssss
202ssss-03-28,3,ssss24.54,ssssssss,0,ssss
202ssss-03-28,3,ssss24.86,ssss2,0,ssss
202ssss-03-28,3,ssss26.44,ssss7,0,ssss
202ssss-03-28,3,ssss26.76,ssss8,0,ssss
202ssss-03-28,3,ssss27.08,ssss9,0,ssss
202ssss-03-28,3,ssss27.39,20,0,ssss
202ssss-03-28,3,ssss28.66,24,0,ssss
202ssss-03-28,3,ssss29.29,26,0,ssss
202ssss-03-28,3,ssss29.6ssss,27,0,ssss
202ssss-03-28,3,ssss30.24,29,0,ssss
202ssss-03-28,3,ssss30.24,29,0,ssss
202ssss-03-28,3,ssss3ssss.5ssss,33,0,ssss
202ssss-03-28,3,ssss36.89,50,0,ssss
202ssss-03-28,3,ssss39.74,59,0,ssss
202ssss-03-28,3,ssss4ssss.63,65,0,ssss
202ssss-03-28,3,ssss46.7,8ssss,0,ssss
202ssss-03-28,3,ssss47.96,85,0,ssss
202ssss-03-28,3,ssss57.78,ssssssss6,0,ssss
202ssss-03-29,ssss,298.54,40,0,0
202ssss-03-29,ssss,305.6,50,0,0
202ssss-03-29,ssss,307.0ssss,52,0,0
202ssss-03-29,ssss,3ssss5.49,64,0,0
202ssss-03-29,ssss,3ssss7.6ssss,67,0,0
202ssss-03-29,ssss,335.28,92,0,0
202ssss-03-29,2,ssss79.2,ssss2,0,0
202ssss-03-29,2,ssss8ssss.0ssss,ssss6,0,0
202ssss-03-29,2,ssss8ssss.92,ssss8,0,0
202ssss-03-29,2,ssss82.83,20,0,0
202ssss-03-29,2,ssss83.29,2ssss,0,0
202ssss-03-29,2,ssss83.74,22,0,0
202ssss-03-29,2,ssss85.ssss,25,0,0
202ssss-03-29,2,ssss92.82,42,0,0
202ssss-03-29,2,ssss99.64,57,0,0
202ssss-03-29,2,2ssss0.09,80,0,0
202ssss-03-29,2,2ssss4.ssss7,89,0,0
202ssss-03-29,3,ssssssss0.34,ssss5,0,0
202ssss-03-29,3,ssssssss0.34,ssss5,0,0
202ssss-03-29,3,ssssssss0.62,ssss6,0,0
202ssss-03-29,3,ssssssss2.56,23,0,0
202ssss-03-29,3,ssssssss3.95,28,0,0
202ssss-03-29,3,ssssssss4.5ssss,30,0,0
202ssss-03-29,3,ssssssss4.78,3ssss,0,0
202ssss-03-29,3,ssssssss5.62,34,0,0
202ssss-03-29,3,ssssssss5.62,34,0,0
202ssss-03-29,3,ssssssss7.0,39,0,0
202ssss-03-29,3,ssssssss7.56,4ssss,0,0
202ssss-03-29,3,ssssssss9.5,48,0,0
202ssss-03-29,3,ssss2ssss.ssss7,54,0,0
202ssss-03-29,3,ssss22.0,57,0,0
202ssss-03-29,3,ssss27.0,75,0,0
202ssss-03-29,3,ssss30.33,87,0,0
202ssss-03-29,3,ssss36.99,ssssssssssss,0,0
202ssss-03-30,ssss,277.34,ssss0,0,0
202ssss-03-30,ssss,282.28,ssss7,0,0
202ssss-03-30,ssss,297.ssss2,38,0,0
202ssss-03-30,ssss,298.54,40,0,0
202ssss-03-30,ssss,302.77,46,0,0
202ssss-03-30,ssss,3ssssssss.96,59,0,0
202ssss-03-30,ssss,3ssss9.73,70,0,0
202ssss-03-30,2,ssss75.ssssssss,3,0,0
202ssss-03-30,2,ssss78.74,ssssssss,0,0
202ssss-03-30,2,ssss82.38,ssss9,0,0
202ssss-03-30,2,ssss89.64,35,0,0
202ssss-03-30,2,ssss90.ssss,36,0,0
202ssss-03-30,2,ssss92.37,4ssss,0,0
202ssss-03-30,2,ssss95.ssss,47,0,0
202ssss-03-30,2,ssss95.ssss,47,0,0
202ssss-03-30,2,20ssss.9ssss,62,0,0
202ssss-03-30,2,2ssss3.26,87,0,0
202ssss-03-30,2,230.07,ssss24,0,0
202ssss-03-30,3,ssss08.ssss2,7,0,0
202ssss-03-30,3,ssss08.4,8,0,0
202ssss-03-30,3,ssss09.23,ssssssss,0,0
202ssss-03-30,3,ssss09.5ssss,ssss2,0,0
202ssss-03-30,3,ssssssss2.56,23,0,0
202ssss-03-30,3,ssssssss3.4,26,0,0
202ssss-03-30,3,ssssssss3.67,27,0,0
202ssss-03-30,3,ssssssss3.95,28,0,0
202ssss-03-30,3,ssssssss5.34,33,0,0
202ssss-03-30,3,ssssssss5.89,35,0,0
202ssss-03-30,3,ssssssss9.5,48,0,0
202ssss-03-30,3,ssss22.0,57,0,0
202ssss-03-30,3,ssss22.0,57,0,0
202ssss-03-30,3,ssss22.28,58,0,0
202ssss-03-30,3,ssss23.39,62,0,0
202ssss-03-30,3,ssss27.83,78,0,0
202ssss-03-30,3,ssss28.ssssssss,79,0,0
202ssss-03-3ssss,ssss,284.4,20,0,0
202ssss-03-3ssss,ssss,285.ssssssss,2ssss,0,0
202ssss-03-3ssss,ssss,295.0,35,0,0
202ssss-03-3ssss,ssss,303.48,47,0,0
202ssss-03-3ssss,ssss,307.0ssss,52,0,0
202ssss-03-3ssss,ssss,322.56,74,0,0
202ssss-03-3ssss,2,ssss76.02,5,0,0
202ssss-03-3ssss,2,ssss79.2,ssss2,0,0
202ssss-03-3ssss,2,ssss79.65,ssss3,0,0
202ssss-03-3ssss,2,ssss8ssss.0ssss,ssss6,0,0
202ssss-03-3ssss,2,ssss82.83,20,0,0
202ssss-03-3ssss,2,ssss84.65,24,0,0
202ssss-03-3ssss,2,ssss9ssss.46,39,0,0
202ssss-03-3ssss,2,ssss93.73,44,0,0
202ssss-03-3ssss,2,ssss95.55,48,0,0
202ssss-03-3ssss,2,ssss96.9ssss,5ssss,0,0
202ssss-03-3ssss,2,200.09,58,0,0
202ssss-03-3ssss,3,ssss07.57,5,0,0
202ssss-03-3ssss,3,ssss09.5ssss,ssss2,0,0
202ssss-03-3ssss,3,ssssssss2.56,23,0,0
202ssss-03-3ssss,3,ssssssss3.95,28,0,0
202ssss-03-3ssss,3,ssssssss6.73,38,0,0
202ssss-03-3ssss,3,ssssssss7.0,39,0,0
202ssss-03-3ssss,3,ssssssss9.22,47,0,0
202ssss-03-3ssss,3,ssssssss9.78,49,0,0
202ssss-03-3ssss,3,ssss20.06,50,0,0
202ssss-03-3ssss,3,ssss20.89,53,0,0
202ssss-03-3ssss,3,ssss24.78,67,0,0
202ssss-03-3ssss,3,ssss26.ssss6,72,0,0
202ssss-03-3ssss,3,ssss26.72,74,0,0
202ssss-03-3ssss,3,ssss30.88,89,0,0
202ssss-03-3ssss,3,ssss33.38,98,0,0
202ssss-03-3ssss,3,ssss40.04,ssss22,0,0
202ssss-04-0ssss,ssss,ssss80.39,ssss3,0,0
202ssss-04-0ssss,ssss,ssss87.23,28,0,0
202ssss-04-0ssss,2,ssssssss3.03,3,0,0
202ssss-04-0ssss,2,ssssssss7.43,ssss8,0,0
202ssss-04-0ssss,2,ssssssss8.6,22,0,0
202ssss-04-0ssss,2,ssssssss9.78,26,0,0
202ssss-04-0ssss,3,68.9,2,0,0
202ssss-04-0ssss,3,70.87,ssss3,0,0
202ssss-04-0ssss,3,7ssss.05,ssss4,0,0
202ssss-04-0ssss,3,7ssss.23,ssss5,0,0
202ssss-04-0ssss,3,7ssss.4,ssss6,0,0
202ssss-04-0ssss,3,76.96,47,0,0
202ssss-04-02,ssss,ssss77.2,6,0,0
202ssss-04-02,ssss,ssss85.4ssss,24,0,0
202ssss-04-02,2,ssssssss4.2ssss,7,0,0
202ssss-04-02,2,ssssssss8.3ssss,2ssss,0,0
202ssss-04-02,2,ssss20.66,29,0,0
202ssss-04-02,2,ssss2ssss.24,3ssss,0,0
202ssss-04-02,3,69.97,8,0,0
202ssss-04-02,3,70.5ssss,ssssssss,0,0
202ssss-04-02,3,70.69,ssss2,0,0
202ssss-04-02,3,73.2,26,0,0
202ssss-04-02,3,74.8ssss,35,0,0
202ssss-04-02,3,74.99,36,0,0
202ssss-04-03,ssss,200.47,3,0,ssss
202ssss-04-03,ssss,200.47,3,0,ssss
202ssss-04-03,ssss,205.68,ssss3,0,ssss
202ssss-04-03,2,ssss29.88,6,0,ssss
202ssss-04-03,2,ssss30.88,9,0,ssss
202ssss-04-03,2,ssss3ssss.89,ssss2,0,ssss
202ssss-04-03,2,ssss3ssss.89,ssss2,0,ssss
202ssss-04-03,2,ssss36.9,27,0,ssss
202ssss-04-03,2,ssss37.9,30,0,ssss
202ssss-04-03,3,78.55,2,0,ssss
202ssss-04-03,3,78.96,4,0,ssss
202ssss-04-03,3,78.96,4,0,ssss
202ssss-04-03,3,80.ssss9,ssss0,0,ssss
202ssss-04-03,3,80.ssss9,ssss0,0,ssss
202ssss-04-03,3,8ssss.0ssss,ssss4,0,ssss
202ssss-04-03,3,8ssss.4ssss,ssss6,0,ssss
202ssss-04-03,3,83.05,24,0,ssss
202ssss-04-03,3,83.46,26,0,ssss
202ssss-04-04,ssss,248.08,7,ssss,ssss
202ssss-04-04,ssss,250.63,ssssssss,ssss,ssss
202ssss-04-04,ssss,25ssss.9,ssss3,ssss,ssss
202ssss-04-04,ssss,255.08,ssss8,ssss,ssss
202ssss-04-04,ssss,258.27,23,ssss,ssss
202ssss-04-04,2,ssss57.43,2,ssss,ssss
202ssss-04-04,2,ssss59.89,8,ssss,ssss
202ssss-04-04,2,ssss60.3,9,ssss,ssss
202ssss-04-04,2,ssss6ssss.ssss2,ssssssss,ssss,ssss
202ssss-04-04,2,ssss6ssss.ssss2,ssssssss,ssss,ssss
202ssss-04-04,2,ssss6ssss.53,ssss2,ssss,ssss
202ssss-04-04,2,ssss66.85,25,ssss,ssss
202ssss-04-04,2,ssss69.7ssss,32,ssss,ssss
202ssss-04-04,2,ssss73.4,4ssss,ssss,ssss
202ssss-04-04,3,98.2ssss,ssss0,ssss,ssss
202ssss-04-04,3,98.2ssss,ssss0,ssss,ssss
202ssss-04-04,3,98.2ssss,ssss0,ssss,ssss
202ssss-04-04,3,98.7ssss,ssss2,ssss,ssss
202ssss-04-04,3,99.2ssss,ssss4,ssss,ssss
202ssss-04-04,3,99.46,ssss5,ssss,ssss
202ssss-04-04,3,99.96,ssss7,ssss,ssss
202ssss-04-04,3,ssss00.46,ssss9,ssss,ssss
202ssss-04-04,3,ssss0ssss.2ssss,22,ssss,ssss
202ssss-04-04,3,ssss02.2ssss,26,ssss,ssss
202ssss-04-04,3,ssss03.46,3ssss,ssss,ssss
202ssss-04-04,3,ssss03.96,33,ssss,ssss
202ssss-04-04,3,ssss05.72,40,ssss,ssss
202ssss-04-05,ssss,200.6,ssss9,ssss,0
202ssss-04-05,ssss,20ssss.6,2ssss,ssss,0
202ssss-04-05,ssss,204.6,27,ssss,0
202ssss-04-05,2,ssss23.ssss8,ssss,ssss,0
202ssss-04-05,2,ssss25.43,8,ssss,0
202ssss-04-05,2,ssss26.39,ssssssss,ssss,0
202ssss-04-05,2,ssss26.7ssss,ssss2,ssss,0
202ssss-04-05,2,ssss26.7ssss,ssss2,ssss,0
202ssss-04-05,3,75.28,ssss,ssss,0
202ssss-04-05,3,75.47,2,ssss,0
202ssss-04-05,3,75.86,4,ssss,0
202ssss-04-05,3,76.06,5,ssss,0
202ssss-04-05,3,76.26,6,ssss,0
202ssss-04-05,3,79.0ssss,20,ssss,0
202ssss-04-05,3,79.79,24,ssss,0
202ssss-04-05,3,83.72,44,ssss,0
202ssss-04-06,ssss,ssss78.ssssssss,8,0,0
202ssss-04-06,ssss,ssss84.04,2ssss,0,0
202ssss-04-06,2,ssssssss3.62,5,0,0
202ssss-04-06,2,ssssssss3.9ssss,6,0,0
202ssss-04-06,2,ssssssss5.08,ssss0,0,0
202ssss-04-06,2,ssssssss8.9,23,0,0
202ssss-04-06,3,70.5ssss,ssssssss,0,0
202ssss-04-06,3,7ssss.23,ssss5,0,0
202ssss-04-06,3,7ssss.58,ssss7,0,0
202ssss-04-06,3,7ssss.76,ssss8,0,0
202ssss-04-06,3,73.02,25,0,0
202ssss-04-06,3,76.24,43,0,0
202ssss-04-06,3,78.39,55,0,0
202ssss-04-07,ssss,ssss80.85,ssss4,0,0
202ssss-04-07,ssss,ssss89.97,34,0,0
202ssss-04-07,2,ssssssss5.38,ssssssss,0,0
202ssss-04-07,2,ssssssss7.ssss4,ssss7,0,0
202ssss-04-07,2,ssssssss9.78,26,0,0
202ssss-04-07,2,ssss22.ssss2,34,0,0
202ssss-04-07,3,68.9,2,0,0
202ssss-04-07,3,70.33,ssss0,0,0
202ssss-04-07,3,7ssss.05,ssss4,0,0
202ssss-04-07,3,7ssss.4,ssss6,0,0
202ssss-04-07,3,72.ssss2,20,0,0
202ssss-04-07,3,86.64,ssss0ssss,0,0
202ssss-04-08,ssss,ssss74.92,ssss,0,0
202ssss-04-08,ssss,ssss8ssss.76,ssss6,0,0
202ssss-04-08,2,ssssssss4.79,9,0,0
202ssss-04-08,2,ssssssss6.26,ssss4,0,0
202ssss-04-08,2,ssssssss7.ssss4,ssss7,0,0
202ssss-04-08,2,ssssssss8.6,22,0,0
202ssss-04-08,3,69.97,8,0,0
202ssss-04-08,3,70.33,ssss0,0,0
202ssss-04-08,3,70.69,ssss2,0,0
202ssss-04-08,3,70.69,ssss2,0,0
202ssss-04-08,3,7ssss.94,ssss9,0,0
202ssss-04-08,3,78.93,58,0,0
202ssss-04-09,ssss,ssss77.2,6,0,0
202ssss-04-09,ssss,ssss78.ssssssss,8,0,0
202ssss-04-09,2,ssssssss2.45,ssss,0,0
202ssss-04-09,2,ssssssss3.03,3,0,0
202ssss-04-09,2,ssssssss6.55,ssss5,0,0
202ssss-04-09,2,ssss24.ssss7,4ssss,0,0
202ssss-04-09,3,69.08,3,0,0
202ssss-04-09,3,69.6ssss,6,0,0
202ssss-04-09,3,70.ssss5,9,0,0
202ssss-04-09,3,7ssss.4,ssss6,0,0
202ssss-04-09,3,72.ssss2,20,0,0
202ssss-04-09,3,72.3,2ssss,0,0
202ssss-04-ssss0,ssss,208.28,ssss8,0,ssss
202ssss-04-ssss0,ssss,220.24,4ssss,0,ssss
202ssss-04-ssss0,2,ssss32.89,ssss5,0,ssss
202ssss-04-ssss0,2,ssss33.56,ssss7,0,ssss
202ssss-04-ssss0,2,ssss35.9,24,0,ssss
202ssss-04-ssss0,2,ssss36.57,26,0,ssss
202ssss-04-ssss0,3,78.96,4,0,ssss
202ssss-04-ssss0,3,79.ssss7,5,0,ssss
202ssss-04-ssss0,3,79.37,6,0,ssss
202ssss-04-ssss0,3,82.23,20,0,ssss
202ssss-04-ssss0,3,82.44,2ssss,0,ssss
202ssss-04-ssss0,3,82.44,2ssss,0,ssss
202ssss-04-ssss0,3,84.68,32,0,ssss
202ssss-04-ssssssss,ssss,207.76,ssss7,0,ssss
202ssss-04-ssssssss,ssss,208.8,ssss9,0,ssss
202ssss-04-ssssssss,ssss,2ssssssss.4,24,0,ssss
202ssss-04-ssssssss,2,ssss27.87,0,0,ssss
202ssss-04-ssssssss,2,ssss27.87,0,0,ssss
202ssss-04-ssssssss,2,ssss3ssss.22,ssss0,0,ssss
202ssss-04-ssssssss,2,ssss32.89,ssss5,0,ssss
202ssss-04-ssssssss,2,ssss4ssss.58,4ssss,0,ssss
202ssss-04-ssssssss,3,79.ssss7,5,0,ssss
202ssss-04-ssssssss,3,79.ssss7,5,0,ssss
202ssss-04-ssssssss,3,80.ssss9,ssss0,0,ssss
202ssss-04-ssssssss,3,80.8,ssss3,0,ssss
202ssss-04-ssssssss,3,8ssss.82,ssss8,0,ssss
202ssss-04-ssssssss,3,82.03,ssss9,0,ssss
202ssss-04-ssssssss,3,82.03,ssss9,0,ssss
202ssss-04-ssssssss,3,88.36,50,0,ssss
202ssss-04-ssss2,ssss,ssss80.39,ssss3,0,0
202ssss-04-ssss2,ssss,ssss95.9,47,0,0
202ssss-04-ssss2,2,ssssssss4.79,9,0,0
202ssss-04-ssss2,2,ssssssss4.79,9,0,0
202ssss-04-ssss2,2,ssssssss7.ssss4,ssss7,0,0
202ssss-04-ssss2,2,ssssssss8.3ssss,2ssss,0,0
202ssss-04-ssss2,3,70.33,ssss0,0,0
202ssss-04-ssss2,3,72.48,22,0,0
202ssss-04-ssss2,3,72.84,24,0,0
202ssss-04-ssss2,3,72.84,24,0,0
202ssss-04-ssss2,3,75.ssss7,37,0,0
202ssss-04-ssss2,3,77.32,49,0,0
202ssss-04-ssss3,ssss,ssss78.ssssssss,8,0,0
202ssss-04-ssss3,ssss,ssss95.44,46,0,0
202ssss-04-ssss3,2,ssssssss3.03,3,0,0
202ssss-04-ssss3,2,ssssssss4.2ssss,7,0,0
202ssss-04-ssss3,2,ssssssss6.55,ssss5,0,0
202ssss-04-ssss3,2,ssss20.07,27,0,0
202ssss-04-ssss3,3,68.54,0,0,0
202ssss-04-ssss3,3,68.9,2,0,0
202ssss-04-ssss3,3,69.97,8,0,0
202ssss-04-ssss3,3,7ssss.05,ssss4,0,0
202ssss-04-ssss3,3,7ssss.4,ssss6,0,0
202ssss-04-ssss3,3,74.45,33,0,0
202ssss-04-ssss4,ssss,ssss8ssss.76,ssss6,0,0
202ssss-04-ssss4,ssss,ssss95.44,46,0,0
202ssss-04-ssss4,2,ssssssss3.33,4,0,0
202ssss-04-ssss4,2,ssssssss3.33,4,0,0
202ssss-04-ssss4,2,ssssssss4.79,9,0,0
202ssss-04-ssss4,2,ssss20.07,27,0,0
202ssss-04-ssss4,3,68.9,2,0,0
202ssss-04-ssss4,3,7ssss.05,ssss4,0,0
202ssss-04-ssss4,3,7ssss.4,ssss6,0,0
202ssss-04-ssss4,3,7ssss.58,ssss7,0,0
202ssss-04-ssss4,3,72.ssss2,20,0,0
202ssss-04-ssss4,3,72.48,22,0,0
202ssss-04-ssss4,3,74.09,3ssss,0,0
202ssss-04-ssss5,ssss,ssss77.2,6,0,0
202ssss-04-ssss5,ssss,ssss82.2ssss,ssss7,0,0
202ssss-04-ssss5,2,ssssssss2.45,ssss,0,0
202ssss-04-ssss5,2,ssssssss9.ssss9,24,0,0
202ssss-04-ssss5,2,ssss20.66,29,0,0
202ssss-04-ssss5,2,ssss20.66,29,0,0
202ssss-04-ssss5,3,69.25,4,0,0
202ssss-04-ssss5,3,70.69,ssss2,0,0
202ssss-04-ssss5,3,70.87,ssss3,0,0
202ssss-04-ssss5,3,72.48,22,0,0
202ssss-04-ssss5,3,74.09,3ssss,0,0
202ssss-04-ssss5,3,85.38,94,0,0
202ssss-04-ssss6,ssss,ssss76.74,5,0,0
202ssss-04-ssss6,ssss,ssss77.65,7,0,0
202ssss-04-ssss6,2,ssssssss3.62,5,0,0
202ssss-04-ssss6,2,ssssssss5.67,ssss2,0,0
202ssss-04-ssss6,2,ssssssss9.48,25,0,0
202ssss-04-ssss6,2,ssssssss9.78,26,0,0
202ssss-04-ssss6,3,68.9,2,0,0
202ssss-04-ssss6,3,69.97,8,0,0
202ssss-04-ssss6,3,69.97,8,0,0
202ssss-04-ssss6,3,7ssss.58,ssss7,0,0
202ssss-04-ssss6,3,72.48,22,0,0
202ssss-04-ssss6,3,74.27,32,0,0
202ssss-04-ssss6,3,80.72,68,0,0
202ssss-04-ssss7,ssss,203.59,9,0,ssss
202ssss-04-ssss7,ssss,2ssss7.64,36,0,ssss
202ssss-04-ssss7,ssss,2ssss7.64,36,0,ssss
202ssss-04-ssss7,2,ssss29.55,5,0,ssss
202ssss-04-ssss7,2,ssss30.55,8,0,ssss
202ssss-04-ssss7,2,ssss33.56,ssss7,0,ssss
202ssss-04-ssss7,2,ssss40.9ssss,39,0,ssss
202ssss-04-ssss7,2,ssss45.93,54,0,ssss
202ssss-04-ssss7,3,79.ssss7,5,0,ssss
202ssss-04-ssss7,3,79.37,6,0,ssss
202ssss-04-ssss7,3,82.44,2ssss,0,ssss
202ssss-04-ssss7,3,82.84,23,0,ssss
202ssss-04-ssss7,3,83.87,28,0,ssss
202ssss-04-ssss7,3,85.9ssss,38,0,ssss
202ssss-04-ssss7,3,88.ssss6,49,0,ssss
202ssss-04-ssss8,ssss,200.99,4,0,ssss
202ssss-04-ssss8,ssss,205.68,ssss3,0,ssss
202ssss-04-ssss8,ssss,2ssss8.ssss6,37,0,ssss
202ssss-04-ssss8,2,ssss28.54,2,0,ssss
202ssss-04-ssss8,2,ssss29.2ssss,4,0,ssss
202ssss-04-ssss8,2,ssss29.55,5,0,ssss
202ssss-04-ssss8,2,ssss30.55,8,0,ssss
