arrival_date,room_blabla,price_per_night,lead_time,is_holiday,is_weekend
2021-08-07,2,238.28,29,0,1
2021-08-07,2,241.75,35,0,1
2021-08-07,2,242.33,36,0,1
2021-08-07,2,244.07,39,0,1
2021-08-07,2,244.07,39,0,1
2021-08-07,2,258.54,64,0,1
2021-08-07,2,262.02,70,0,1
2021-08-07,2,268.39,81,0,1
2021-08-07,2,285.76,111,0,1
2021-08-07,2,288.07,115,0,1
2021-08-07,2,330.92,189,0,1
2021-08-07,3,136.41,3,0,1
2021-08-07,3,140.66,15,0,1
2021-08-07,3,143.49,23,0,1
2021-08-07,3,143.49,23,0,1
2021-08-07,3,145.26,28,0,1
2021-08-07,3,145.61,29,0,1
2021-08-07,3,147.03,33,0,1
2021-08-07,3,147.38,34,0,1
2021-08-07,3,147.38,34,0,1
2021-08-07,3,147.74,35,0,1
2021-08-07,3,148.09,36,0,1
2021-08-07,3,148.44,37,0,1
2021-08-07,3,149.51,40,0,1
2021-08-07,3,153.04,50,0,1
2021-08-07,3,153.4,51,0,1
2021-08-07,3,154.46,54,0,1
2021-08-07,3,155.52,57,0,1
2021-08-07,3,155.52,57,0,1
2021-08-07,3,159.06,67,0,1
2021-08-07,3,165.78,86,0,1
2021-08-08,1,359.84,17,0,1
2021-08-08,1,368.85,27,0,1
2021-08-08,1,368.85,27,0,1
2021-08-08,1,374.25,33,0,1
2021-08-08,1,376.96,36,0,1
2021-08-08,1,384.16,44,0,1
2021-08-08,1,385.06,45,0,1
2021-08-08,1,421.09,85,0,1
2021-08-08,1,432.8,98,0,1
2021-08-08,1,459.82,128,0,1
2021-08-08,2,226.7,9,0,1
2021-08-08,2,229.01,13,0,1
2021-08-08,2,232.49,19,0,1
2021-08-08,2,235.38,24,0,1
2021-08-08,2,238.85,30,0,1
2021-08-08,2,247.54,45,0,1
2021-08-08,2,249.86,49,0,1
2021-08-08,2,255.65,59,0,1
2021-08-08,2,256.23,60,0,1
2021-08-08,2,256.81,61,0,1
2021-08-08,2,256.81,61,0,1
2021-08-08,2,256.81,61,0,1
2021-08-08,2,257.38,62,0,1
2021-08-08,2,257.96,63,0,1
2021-08-08,2,270.12,84,0,1
2021-08-08,2,271.86,87,0,1
2021-08-08,2,274.18,91,0,1
2021-08-08,3,138.54,9,0,1
2021-08-08,3,140.66,15,0,1
2021-08-08,3,142.78,21,0,1
2021-08-08,3,143.84,24,0,1
2021-08-08,3,147.74,35,0,1
2021-08-08,3,149.51,40,0,1
2021-08-08,3,153.4,51,0,1
2021-08-08,3,155.87,58,0,1
2021-08-08,3,156.23,59,0,1
2021-08-08,3,159.77,69,0,1
2021-08-08,3,160.12,70,0,1
2021-08-08,3,161.89,75,0,1
2021-08-08,3,164.01,81,0,1
2021-08-08,3,164.37,82,0,1
2021-08-08,3,170.74,100,0,1
2021-08-08,3,171.44,102,0,1
2021-08-08,3,172.15,104,0,1
2021-08-08,3,172.86,106,0,1
2021-08-08,3,185.6,142,0,1
2021-08-08,3,200.82,185,0,1
2021-08-09,1,309.28,9,0,0
2021-08-09,1,309.28,9,0,0
2021-08-09,1,311.65,12,0,0
2021-08-09,1,311.65,12,0,0
2021-08-09,1,319.55,22,0,0
2021-08-09,1,321.92,25,0,0
2021-08-09,1,324.29,28,0,0
2021-08-09,1,343.25,52,0,0
2021-08-09,2,198.32,8,0,0
2021-08-09,2,200.86,13,0,0
2021-08-09,2,202.89,17,0,0
2021-08-09,2,204.41,20,0,0
2021-08-09,2,206.44,24,0,0
2021-08-09,2,209.49,30,0,0
2021-08-09,2,213.55,38,0,0
2021-08-09,2,213.55,38,0,0
2021-08-09,2,214.06,39,0,0
2021-08-09,2,220.15,51,0,0
2021-08-09,2,220.15,51,0,0
2021-08-09,2,222.69,56,0,0
2021-08-09,2,225.23,61,0,0
2021-08-09,2,239.45,89,0,0
2021-08-09,3,120.88,7,0,0
2021-08-09,3,121.5,9,0,0
2021-08-09,3,122.12,11,0,0
2021-08-09,3,122.44,12,0,0
2021-08-09,3,124.92,20,0,0
2021-08-09,3,125.54,22,0,0
2021-08-09,3,125.85,23,0,0
2021-08-09,3,128.02,30,0,0
2021-08-09,3,129.26,34,0,0
2021-08-09,3,130.5,38,0,0
2021-08-09,3,132.99,46,0,0
2021-08-09,3,134.23,50,0,0
2021-08-09,3,136.71,58,0,0
2021-08-09,3,138.88,65,0,0
2021-08-09,3,142.92,78,0,0
2021-08-09,3,146.95,91,0,0
2021-08-09,3,149.13,98,0,0
2021-08-09,3,150.68,103,0,0
2021-08-09,3,151.3,105,0,0
2021-08-09,3,161.23,137,0,0
2021-08-10,1,312.44,13,0,0
2021-08-10,1,314.81,16,0,0
2021-08-10,1,338.51,46,0,0
2021-08-10,1,338.51,46,0,0
2021-08-10,1,340.88,49,0,0
2021-08-10,1,372.48,89,0,0
2021-08-10,1,373.27,90,0,0
2021-08-10,1,374.85,92,0,0
2021-08-10,2,195.78,3,0,0
2021-08-10,2,198.32,8,0,0
2021-08-10,2,198.82,9,0,0
2021-08-10,2,200.86,13,0,0
2021-08-10,2,200.86,13,0,0
2021-08-10,2,201.87,15,0,0
2021-08-10,2,207.46,26,0,0
2021-08-10,2,207.46,26,0,0
2021-08-10,2,208.98,29,0,0
2021-08-10,2,216.6,44,0,0
2021-08-10,2,228.28,67,0,0
2021-08-10,2,230.82,72,0,0
2021-08-10,2,240.47,91,0,0
2021-08-10,2,299.89,208,0,0
2021-08-10,3,121.19,8,0,0
2021-08-10,3,121.81,10,0,0
2021-08-10,3,122.12,11,0,0
2021-08-10,3,122.12,11,0,0
2021-08-10,3,126.16,24,0,0
2021-08-10,3,127.09,27,0,0
2021-08-10,3,127.09,27,0,0
2021-08-10,3,131.12,40,0,0
2021-08-10,3,132.06,43,0,0
2021-08-10,3,134.54,51,0,0
2021-08-10,3,135.16,53,0,0
2021-08-10,3,136.71,58,0,0
2021-08-10,3,136.71,58,0,0
2021-08-10,3,146.33,89,0,0
2021-08-10,3,146.64,90,0,0
2021-08-10,3,147.26,92,0,0
2021-08-10,3,148.82,97,0,0
2021-08-10,3,154.09,114,0,0
2021-08-10,3,161.85,139,0,0
2021-08-10,3,163.71,145,0,0
2021-08-11,1,322.71,26,0,0
2021-08-11,1,329.82,35,0,0
2021-08-11,1,343.25,52,0,0
2021-08-11,1,345.62,55,0,0
2021-08-11,1,353.52,65,0,0
2021-08-11,1,364.58,79,0,0
2021-08-11,1,373.27,90,0,0
2021-08-11,1,377.22,95,0,0
2021-08-11,2,210.0,31,0,0
2021-08-11,2,210.51,32,0,0
2021-08-11,2,213.55,38,0,0
2021-08-11,2,219.65,50,0,0
2021-08-11,2,221.17,53,0,0
2021-08-11,2,223.2,57,0,0
2021-08-11,2,226.76,64,0,0
2021-08-11,2,226.76,64,0,0
2021-08-11,2,226.76,64,0,0
2021-08-11,2,232.34,75,0,0
2021-08-11,2,237.93,86,0,0
2021-08-11,2,239.96,90,0,0
2021-08-11,2,240.47,91,0,0
2021-08-11,3,122.12,11,0,0
2021-08-11,3,122.75,13,0,0
2021-08-11,3,122.75,13,0,0
2021-08-11,3,122.75,13,0,0
2021-08-11,3,123.99,17,0,0
2021-08-11,3,124.92,20,0,0
2021-08-11,3,126.16,24,0,0
2021-08-11,3,126.47,25,0,0
2021-08-11,3,127.4,28,0,0
2021-08-11,3,129.88,36,0,0
2021-08-11,3,129.88,36,0,0
2021-08-11,3,130.19,37,0,0
2021-08-11,3,131.44,41,0,0
2021-08-11,3,131.44,41,0,0
2021-08-11,3,132.06,43,0,0
2021-08-11,3,135.78,55,0,0
2021-08-11,3,135.78,55,0,0
2021-08-11,3,142.92,78,0,0
2021-08-11,3,148.19,95,0,0
2021-08-11,3,153.78,113,0,0
2021-08-12,1,303.75,2,0,0
2021-08-12,1,325.08,29,0,0
2021-08-12,1,339.3,47,0,0
2021-08-12,1,339.3,47,0,0
2021-08-12,1,347.2,57,0,0
2021-08-12,1,352.73,64,0,0
2021-08-12,1,358.26,71,0,0
2021-08-12,1,381.96,101,0,0
2021-08-12,2,196.29,4,0,0
2021-08-12,2,197.81,7,0,0
2021-08-12,2,198.32,8,0,0
2021-08-12,2,203.9,19,0,0
2021-08-12,2,215.08,41,0,0
2021-08-12,2,216.6,44,0,0
2021-08-12,2,219.65,50,0,0
2021-08-12,2,219.65,50,0,0
2021-08-12,2,220.66,52,0,0
2021-08-12,2,222.69,56,0,0
2021-08-12,2,229.8,70,0,0
2021-08-12,2,230.82,72,0,0
2021-08-12,2,232.85,76,0,0
2021-08-12,2,235.39,81,0,0
2021-08-12,3,121.5,9,0,0
2021-08-12,3,121.81,10,0,0
2021-08-12,3,123.37,15,0,0
2021-08-12,3,123.68,16,0,0
2021-08-12,3,125.23,21,0,0
2021-08-12,3,125.23,21,0,0
2021-08-12,3,126.78,26,0,0
2021-08-12,3,127.4,28,0,0
2021-08-12,3,128.02,30,0,0
2021-08-12,3,128.64,32,0,0
2021-08-12,3,130.5,38,0,0
2021-08-12,3,130.81,39,0,0
2021-08-12,3,133.3,47,0,0
2021-08-12,3,133.3,47,0,0
2021-08-12,3,134.54,51,0,0
2021-08-12,3,134.85,52,0,0
2021-08-12,3,135.16,53,0,0
2021-08-12,3,145.09,85,0,0
2021-08-12,3,146.02,88,0,0
2021-08-12,3,152.23,108,0,0
2021-08-13,1,306.12,5,0,0
2021-08-13,1,317.18,19,0,0
2021-08-13,1,317.97,20,0,0
2021-08-13,1,319.55,22,0,0
2021-08-13,1,321.92,25,0,0
2021-08-13,1,352.73,64,0,0
2021-08-13,1,355.1,67,0,0
2021-08-13,1,364.58,79,0,0
2021-08-13,2,202.38,16,0,0
2021-08-13,2,206.44,24,0,0
2021-08-13,2,207.97,27,0,0
2021-08-13,2,209.49,30,0,0
2021-08-13,2,211.52,34,0,0
2021-08-13,2,211.52,34,0,0
2021-08-13,2,214.06,39,0,0
2021-08-13,2,216.6,44,0,0
2021-08-13,2,217.11,45,0,0
2021-08-13,2,223.2,57,0,0
2021-08-13,2,223.71,58,0,0
2021-08-13,2,232.34,75,0,0
2021-08-13,2,266.37,142,0,0
2021-08-13,3,119.02,1,0,0
2021-08-13,3,120.26,5,0,0
2021-08-13,3,121.19,8,0,0
2021-08-13,3,122.12,11,0,0
2021-08-13,3,123.37,15,0,0
2021-08-13,3,126.78,26,0,0
2021-08-13,3,127.4,28,0,0
2021-08-13,3,128.02,30,0,0
2021-08-13,3,128.64,32,0,0
2021-08-13,3,128.64,32,0,0
2021-08-13,3,129.26,34,0,0
2021-08-13,3,131.44,41,0,0
2021-08-13,3,131.75,42,0,0
2021-08-13,3,133.3,47,0,0
2021-08-13,3,133.3,47,0,0
2021-08-13,3,141.68,74,0,0
2021-08-13,3,144.16,82,0,0
2021-08-13,3,147.88,94,0,0
2021-08-13,3,147.88,94,0,0
2021-08-13,3,159.99,133,0,0
2021-08-14,1,354.44,11,0,1
2021-08-14,1,357.14,14,0,1
2021-08-14,1,359.84,17,0,1
2021-08-14,1,360.74,18,0,1
2021-08-14,1,360.74,18,0,1
2021-08-14,1,365.25,23,0,1
2021-08-14,1,379.66,39,0,1
2021-08-14,1,381.46,41,0,1
2021-08-14,1,385.06,45,0,1
2021-08-14,1,392.27,53,0,1
2021-08-14,1,424.7,89,0,1
2021-08-14,2,226.7,9,0,1
2021-08-14,2,227.85,11,0,1
2021-08-14,2,230.75,16,0,1
2021-08-14,2,235.38,24,0,1
2021-08-14,2,237.12,27,0,1
2021-08-14,2,238.28,29,0,1
2021-08-14,2,240.59,33,0,1
2021-08-14,2,240.59,33,0,1
2021-08-14,2,241.75,35,0,1
2021-08-14,2,244.07,39,0,1
2021-08-14,2,244.65,40,0,1
2021-08-14,2,249.86,49,0,1
2021-08-14,2,253.33,55,0,1
2021-08-14,2,274.76,92,0,1
2021-08-14,2,284.6,109,0,1
2021-08-14,2,296.18,129,0,1
2021-08-14,2,302.55,140,0,1
2021-08-14,2,313.55,159,0,1
2021-08-14,3,135.7,1,0,1
2021-08-14,3,139.24,11,0,1
2021-08-14,3,140.66,15,0,1
2021-08-14,3,141.37,17,0,1
2021-08-14,3,142.07,19,0,1
2021-08-14,3,142.78,21,0,1
2021-08-14,3,144.55,26,0,1
2021-08-14,3,147.74,35,0,1
2021-08-14,3,147.74,35,0,1
2021-08-14,3,148.09,36,0,1
2021-08-14,3,150.57,43,0,1
2021-08-14,3,150.92,44,0,1
2021-08-14,3,152.34,48,0,1
2021-08-14,3,153.04,50,0,1
2021-08-14,3,155.87,58,0,1
2021-08-14,3,156.58,60,0,1
2021-08-14,3,158.0,64,0,1
2021-08-14,3,158.0,64,0,1
2021-08-14,3,159.41,68,0,1
2021-08-14,3,196.92,174,0,1
2021-08-15,1,471.9,8,1,1
2021-08-15,1,473.11,9,1,1
2021-08-15,1,479.15,14,1,1
2021-08-15,1,480.36,15,1,1
2021-08-15,1,488.82,22,1,1
2021-08-15,1,488.82,22,1,1
2021-08-15,1,497.28,29,1,1
2021-08-15,1,505.74,36,1,1
2021-08-15,1,509.37,39,1,1
2021-08-15,1,512.99,42,1,1
2021-08-15,1,516.62,45,1,1
2021-08-15,1,533.53,59,1,1
2021-08-15,1,539.58,64,1,1
2021-08-15,1,568.58,88,1,1
2021-08-15,1,577.04,95,1,1
2021-08-15,1,590.33,106,1,1
2021-08-15,1,600.0,114,1,1
2021-08-15,1,616.92,128,1,1
2021-08-15,2,297.93,1,1,1
2021-08-15,2,304.14,9,1,1
2021-08-15,2,304.92,10,1,1
2021-08-15,2,304.92,10,1,1
2021-08-15,2,308.03,14,1,1
2021-08-15,2,308.8,15,1,1
2021-08-15,2,310.36,17,1,1
2021-08-15,2,311.91,19,1,1
2021-08-15,2,317.35,26,1,1
2021-08-15,2,319.68,29,1,1
2021-08-15,2,320.46,30,1,1
2021-08-15,2,322.01,32,1,1
2021-08-15,2,322.01,32,1,1
2021-08-15,2,322.79,33,1,1
2021-08-15,2,325.12,36,1,1
2021-08-15,2,327.45,39,1,1
2021-08-15,2,334.44,48,1,1
2021-08-15,2,335.22,49,1,1
2021-08-15,2,355.42,75,1,1
2021-08-15,2,358.52,79,1,1
2021-08-15,3,183.49,4,1,1
2021-08-15,3,184.44,6,1,1
2021-08-15,3,185.39,8,1,1
2021-08-15,3,188.24,14,1,1
2021-08-15,3,191.09,20,1,1
2021-08-15,3,191.56,21,1,1
2021-08-15,3,191.56,21,1,1
2021-08-15,3,192.51,23,1,1
2021-08-15,3,195.36,29,1,1
2021-08-15,3,196.78,32,1,1
2021-08-15,3,199.16,37,1,1
2021-08-15,3,199.63,38,1,1
2021-08-15,3,202.48,44,1,1
2021-08-15,3,202.48,44,1,1
2021-08-15,3,204.38,48,1,1
2021-08-15,3,215.3,71,1,1
2021-08-15,3,216.72,74,1,1
2021-08-15,3,221.95,85,1,1
2021-08-15,3,228.59,99,1,1
2021-08-15,3,244.73,133,1,1
2021-08-16,1,311.65,12,0,0
2021-08-16,1,324.29,28,0,0
2021-08-16,1,335.35,42,0,0
2021-08-16,1,341.67,50,0,0
2021-08-16,1,344.04,53,0,0
2021-08-16,1,360.63,74,0,0
2021-08-16,1,361.42,75,0,0
2021-08-16,2,197.81,7,0,0
2021-08-16,2,198.82,9,0,0
2021-08-16,2,207.97,27,0,0
2021-08-16,2,208.98,29,0,0
2021-08-16,2,214.57,40,0,0
2021-08-16,2,215.08,41,0,0
2021-08-16,2,219.65,50,0,0
2021-08-16,2,220.66,52,0,0
2021-08-16,2,222.19,55,0,0
2021-08-16,2,224.73,60,0,0
2021-08-16,2,233.36,77,0,0
2021-08-16,2,234.37,79,0,0
2021-08-16,3,121.81,10,0,0
2021-08-16,3,122.44,12,0,0
2021-08-16,3,123.37,15,0,0
2021-08-16,3,124.3,18,0,0
2021-08-16,3,124.61,19,0,0
2021-08-16,3,125.54,22,0,0
2021-08-16,3,125.85,23,0,0
2021-08-16,3,126.47,25,0,0
2021-08-16,3,126.78,26,0,0
2021-08-16,3,127.09,27,0,0
2021-08-16,3,128.33,31,0,0
2021-08-16,3,131.12,40,0,0
2021-08-16,3,132.37,44,0,0
2021-08-16,3,134.54,51,0,0
2021-08-16,3,137.02,59,0,0
2021-08-16,3,148.19,95,0,0
2021-08-16,3,154.4,115,0,0
2021-08-16,3,162.78,142,0,0
2021-08-17,1,304.54,3,0,0
2021-08-17,1,313.23,14,0,0
2021-08-17,1,318.76,21,0,0
2021-08-17,1,325.08,29,0,0
2021-08-17,1,325.87,30,0,0
2021-08-17,1,328.24,33,0,0
2021-08-17,1,335.35,42,0,0
2021-08-17,1,347.99,58,0,0
2021-08-17,2,197.81,7,0,0
2021-08-17,2,199.84,11,0,0
2021-08-17,2,200.86,13,0,0
2021-08-17,2,203.9,19,0,0
2021-08-17,2,208.98,29,0,0
2021-08-17,2,210.51,32,0,0
2021-08-17,2,212.03,35,0,0
2021-08-17,2,213.55,38,0,0
2021-08-17,2,217.62,46,0,0
2021-08-17,2,226.76,64,0,0
2021-08-17,2,227.77,66,0,0
2021-08-17,2,228.28,67,0,0
2021-08-17,2,230.31,71,0,0
2021-08-17,2,235.9,82,0,0
2021-08-17,3,119.33,2,0,0
2021-08-17,3,123.99,17,0,0
2021-08-17,3,124.92,20,0,0
2021-08-17,3,126.16,24,0,0
2021-08-17,3,126.16,24,0,0
2021-08-17,3,126.47,25,0,0
2021-08-17,3,127.09,27,0,0
2021-08-17,3,129.88,36,0,0
2021-08-17,3,130.19,37,0,0
2021-08-17,3,131.44,41,0,0
2021-08-17,3,131.75,42,0,0
2021-08-17,3,131.75,42,0,0
2021-08-17,3,132.37,44,0,0
2021-08-17,3,133.3,47,0,0
2021-08-17,3,138.26,63,0,0
2021-08-17,3,138.88,65,0,0
2021-08-17,3,139.81,68,0,0
2021-08-17,3,149.75,100,0,0
2021-08-17,3,151.61,106,0,0
2021-08-17,3,173.64,177,0,0
2021-08-18,1,317.97,20,0,0
2021-08-18,1,321.13,24,0,0
2021-08-18,1,329.82,35,0,0
2021-08-18,1,329.82,35,0,0
2021-08-18,1,344.83,54,0,0
2021-08-18,1,345.62,55,0,0
2021-08-18,1,347.2,57,0,0
2021-08-18,1,371.69,88,0,0
2021-08-18,2,196.29,4,0,0
2021-08-18,2,200.86,13,0,0
2021-08-18,2,200.86,13,0,0
2021-08-18,2,201.36,14,0,0
2021-08-18,2,201.36,14,0,0
2021-08-18,2,201.36,14,0,0
2021-08-18,2,201.36,14,0,0
2021-08-18,2,201.87,15,0,0
2021-08-18,2,207.97,27,0,0
2021-08-18,2,214.57,40,0,0
2021-08-18,2,215.58,42,0,0
2021-08-18,2,225.23,61,0,0
2021-08-18,2,232.34,75,0,0
2021-08-18,2,253.17,116,0,0
2021-08-18,3,119.02,1,0,0
2021-08-18,3,120.88,7,0,0
2021-08-18,3,120.88,7,0,0
2021-08-18,3,121.19,8,0,0
2021-08-18,3,123.37,15,0,0
2021-08-18,3,124.61,19,0,0
2021-08-18,3,125.85,23,0,0
2021-08-18,3,126.47,25,0,0
2021-08-18,3,126.47,25,0,0
2021-08-18,3,127.4,28,0,0
2021-08-18,3,128.02,30,0,0
2021-08-18,3,128.95,33,0,0
2021-08-18,3,130.5,38,0,0
2021-08-18,3,134.54,51,0,0
2021-08-18,3,136.4,57,0,0
2021-08-18,3,140.75,71,0,0
2021-08-18,3,141.37,73,0,0
2021-08-18,3,147.57,93,0,0
2021-08-18,3,150.06,101,0,0
2021-08-18,3,168.06,159,0,0
2021-08-19,1,307.7,7,0,0
2021-08-19,1,308.49,8,0,0
2021-08-19,1,317.18,19,0,0
2021-08-19,1,317.97,20,0,0
2021-08-19,1,325.87,30,0,0
2021-08-19,1,328.24,33,0,0
2021-08-19,1,344.04,53,0,0
2021-08-19,1,383.54,103,0,0
2021-08-19,2,201.87,15,0,0
2021-08-19,2,205.93,23,0,0
2021-08-19,2,207.97,27,0,0
2021-08-19,2,210.0,31,0,0
2021-08-19,2,211.01,33,0,0
2021-08-19,2,212.54,36,0,0
2021-08-19,2,214.06,39,0,0
2021-08-19,2,214.06,39,0,0
2021-08-19,2,222.19,55,0,0
2021-08-19,2,246.06,102,0,0
2021-08-19,2,258.75,127,0,0
2021-08-19,2,266.88,143,0,0
2021-08-19,2,275.0,159,0,0
2021-08-19,3,118.71,0,0,0
2021-08-19,3,119.64,3,0,0
2021-08-19,3,121.19,8,0,0
2021-08-19,3,121.19,8,0,0
2021-08-19,3,122.12,11,0,0
2021-08-19,3,122.44,12,0,0
2021-08-19,3,122.75,13,0,0
2021-08-19,3,123.68,16,0,0
2021-08-19,3,124.92,20,0,0
2021-08-19,3,126.16,24,0,0
2021-08-19,3,127.71,29,0,0
2021-08-19,3,127.71,29,0,0
2021-08-19,3,128.33,31,0,0
2021-08-19,3,129.26,34,0,0
2021-08-19,3,129.57,35,0,0
2021-08-19,3,129.88,36,0,0
2021-08-19,3,132.99,46,0,0
2021-08-19,3,134.23,50,0,0
2021-08-19,3,146.02,88,0,0
2021-08-19,3,149.75,100,0,0
2021-08-20,1,314.02,15,0,0
2021-08-20,1,326.66,31,0,0
2021-08-20,1,329.82,35,0,0
2021-08-20,1,332.98,39,0,0
2021-08-20,1,349.57,60,0,0
2021-08-20,1,371.69,88,0,0
2021-08-20,1,438.05,172,0,0
2021-08-20,2,195.27,2,0,0
2021-08-20,2,196.29,4,0,0
2021-08-20,2,205.93,23,0,0
2021-08-20,2,208.47,28,0,0
2021-08-20,2,210.51,32,0,0
2021-08-20,2,213.55,38,0,0
2021-08-20,2,215.08,41,0,0
2021-08-20,2,216.6,44,0,0
2021-08-20,2,217.11,45,0,0
2021-08-20,2,231.84,74,0,0
2021-08-20,2,244.53,99,0,0
2021-08-20,2,260.27,130,0,0
2021-08-20,3,121.81,10,0,0
2021-08-20,3,122.75,13,0,0
2021-08-20,3,123.06,14,0,0
2021-08-20,3,124.3,18,0,0
2021-08-20,3,124.92,20,0,0
2021-08-20,3,125.54,22,0,0
2021-08-20,3,127.71,29,0,0
2021-08-20,3,128.02,30,0,0
2021-08-20,3,129.57,35,0,0
2021-08-20,3,129.88,36,0,0
2021-08-20,3,130.5,38,0,0
2021-08-20,3,131.44,41,0,0
2021-08-20,3,132.37,44,0,0
2021-08-20,3,134.54,51,0,0
2021-08-20,3,138.57,64,0,0
2021-08-20,3,138.88,65,0,0
2021-08-20,3,139.5,67,0,0
2021-08-20,3,139.5,67,0,0
2021-08-20,3,173.64,177,0,0
2021-08-21,1,356.24,13,0,1
2021-08-21,1,361.64,19,0,1
2021-08-21,1,366.15,24,0,1
2021-08-21,1,368.85,27,0,1
2021-08-21,1,376.96,36,0,1
2021-08-21,1,383.26,43,0,1
2021-08-21,1,383.26,43,0,1
2021-08-21,1,386.86,47,0,1
2021-08-21,1,390.47,51,0,1
2021-08-21,1,395.87,57,0,1
2021-08-21,1,403.08,65,0,1
2021-08-21,2,227.27,10,0,1
2021-08-21,2,229.01,13,0,1
2021-08-21,2,230.75,16,0,1
2021-08-21,2,231.33,17,0,1
2021-08-21,2,234.22,22,0,1
2021-08-21,2,235.96,25,0,1
2021-08-21,2,242.33,36,0,1
2021-08-21,2,246.38,43,0,1
2021-08-21,2,251.01,51,0,1
2021-08-21,2,254.49,57,0,1
2021-08-21,2,256.23,60,0,1
2021-08-21,2,256.81,61,0,1
2021-08-21,2,257.96,63,0,1
2021-08-21,2,258.54,64,0,1
2021-08-21,2,260.28,67,0,1
2021-08-21,2,260.86,68,0,1
2021-08-21,2,262.6,71,0,1
2021-08-21,2,263.17,72,0,1
2021-08-21,2,267.23,79,0,1
2021-08-21,3,136.77,4,0,1
2021-08-21,3,137.12,5,0,1
2021-08-21,3,139.6,12,0,1
2021-08-21,3,139.95,13,0,1
2021-08-21,3,139.95,13,0,1
2021-08-21,3,141.01,16,0,1
2021-08-21,3,142.43,20,0,1
2021-08-21,3,143.14,22,0,1
2021-08-21,3,143.49,23,0,1
2021-08-21,3,144.2,25,0,1
2021-08-21,3,144.55,26,0,1
2021-08-21,3,145.97,30,0,1
2021-08-21,3,147.74,35,0,1
2021-08-21,3,149.86,41,0,1
2021-08-21,3,150.21,42,0,1
2021-08-21,3,151.63,46,0,1
2021-08-21,3,151.98,47,0,1
2021-08-21,3,154.46,54,0,1
2021-08-21,3,160.83,72,0,1
2021-08-21,3,164.01,81,0,1
2021-08-22,1,354.44,11,0,1
2021-08-22,1,367.95,26,0,1
2021-08-22,1,370.65,29,0,1
2021-08-22,1,382.36,42,0,1
2021-08-22,1,392.27,53,0,1
2021-08-22,1,394.97,56,0,1
2021-08-22,1,399.47,61,0,1
2021-08-22,1,421.99,86,0,1
2021-08-22,1,425.6,90,0,1
2021-08-22,1,469.73,139,0,1
2021-08-22,2,229.01,13,0,1
2021-08-22,2,232.49,19,0,1
2021-08-22,2,233.06,20,0,1
2021-08-22,2,233.06,20,0,1
2021-08-22,2,234.22,22,0,1
2021-08-22,2,234.22,22,0,1
2021-08-22,2,234.8,23,0,1
2021-08-22,2,239.43,31,0,1
2021-08-22,2,241.75,35,0,1
2021-08-22,2,244.07,39,0,1
2021-08-22,2,246.96,44,0,1
2021-08-22,2,248.12,46,0,1
2021-08-22,2,249.28,48,0,1
2021-08-22,2,249.86,49,0,1
2021-08-22,2,257.96,63,0,1
2021-08-22,2,293.86,125,0,1
2021-08-22,3,135.7,1,0,1
2021-08-22,3,136.06,2,0,1
2021-08-22,3,136.77,4,0,1
2021-08-22,3,138.54,9,0,1
2021-08-22,3,138.54,9,0,1
2021-08-22,3,139.24,11,0,1
2021-08-22,3,141.37,17,0,1
2021-08-22,3,150.21,42,0,1
2021-08-22,3,151.63,46,0,1
2021-08-22,3,154.46,54,0,1
2021-08-22,3,155.52,57,0,1
2021-08-22,3,156.58,60,0,1
2021-08-22,3,156.94,61,0,1
2021-08-22,3,158.0,64,0,1
2021-08-22,3,160.48,71,0,1
2021-08-22,3,160.48,71,0,1
2021-08-22,3,162.6,77,0,1
2021-08-22,3,166.84,89,0,1
2021-08-22,3,178.17,121,0,1
2021-08-22,3,181.35,130,0,1
2021-08-23,1,309.28,9,0,0
2021-08-23,1,309.28,9,0,0
2021-08-23,1,321.13,24,0,0
2021-08-23,1,336.14,43,0,0
2021-08-23,1,337.72,45,0,0
2021-08-23,1,356.68,69,0,0
2021-08-23,1,358.26,71,0,0
2021-08-23,1,362.21,76,0,0
2021-08-23,2,201.87,15,0,0
2021-08-23,2,203.9,19,0,0
2021-08-23,2,204.92,21,0,0
2021-08-23,2,206.44,24,0,0
2021-08-23,2,206.44,24,0,0
2021-08-23,2,211.01,33,0,0
2021-08-23,2,217.62,46,0,0
2021-08-23,2,219.14,49,0,0
2021-08-23,2,222.69,56,0,0
2021-08-23,2,224.22,59,0,0
2021-08-23,2,226.76,64,0,0
2021-08-23,2,241.99,94,0,0
2021-08-23,2,255.7,121,0,0
2021-08-23,3,120.88,7,0,0
2021-08-23,3,123.37,15,0,0
2021-08-23,3,123.68,16,0,0
2021-08-23,3,123.99,17,0,0
2021-08-23,3,124.3,18,0,0
2021-08-23,3,125.54,22,0,0
2021-08-23,3,126.47,25,0,0
2021-08-23,3,128.33,31,0,0
2021-08-23,3,128.64,32,0,0
2021-08-23,3,131.12,40,0,0
2021-08-23,3,132.68,45,0,0
2021-08-23,3,134.54,51,0,0
2021-08-23,3,135.78,55,0,0
2021-08-23,3,136.4,57,0,0
2021-08-23,3,137.95,62,0,0
2021-08-23,3,137.95,62,0,0
2021-08-23,3,140.44,70,0,0
2021-08-23,3,140.75,71,0,0
2021-08-23,3,141.68,74,0,0
2021-08-23,3,158.44,128,0,0
2021-08-24,1,316.39,18,0,0
2021-08-24,1,323.5,27,0,0
2021-08-24,1,327.45,32,0,0
2021-08-24,1,332.98,39,0,0
2021-08-24,1,345.62,55,0,0
